,index,N_EAN13,N_MARQUE,N_SAME_PRODUCT,N_GAMME,N_RECETTES,N_ORGANIC,N_FORMAT,N_WEIGHT_num,N_EMBALLAGE,N_COMPTE,N_STD/PROMO,N_Ventes_Valeur_2019,N_Ventes_Valeur_2018,N_ITEM,N_NIELSEN_DESCRIPTION,N_INITIAL_INDEX,N_CATEGORY,N_COUNT,O_EAN13,O_product_name_fr,O_product_name,O_brands,O_brands_tags_str,O_brands_tags,O_serving_size,O_serving_quantity,O_countries_hierarchy,O_cities_tags,O_manufacturing_places,O_purchase_places,O_countries_tags,O_categories,O_category_properties,O_pnns_groups_1,O_pnns_groups_2,O_compared_to_category,O_interface_version_modified,O_ingredients_n,O_ingredients_text,O_ingredients,O_salt_content,O_max_salt_content,O_min_salt_content,O_oil_content,O_max_oil_content,O_min_oil_content,O_oil_type,O_nutriments,O_energy_100g,O_energy_kcal_100g,O_saturated_fat_100g,O_fat_100g,O_carbohydrates_100g,O_sugars_100g,O_fruits_vegetables_nuts_estimate_from_ingredients_100g,O_proteins_100g,O_sodium_100g,O_salt_100g,O_nutrition_score_fr_100g,O_fiber_100g,O_nova_group_100g,O_COUNT,O_date_modified
0,1542,3760052155536,AUT_MQ,AUT_MQ | SCE_CLAS | CITRON_VERT_PIMENT_DOUX | AUT_EMB | NON_BIO,SCE_CLAS,CITRON_VERT_PIMENT_DOUX,NON_BIO,PF,100,AUT_EMB,1CT,STD,35.1,1563.3000000000006,3760052155536,AUT_EMB_AUT_FAB_AUT_MQ_SCE_CLAS_PF_CITRON_VERT_PIMENT_DOUX_1CT_100G_*_NON_BIO,1542,AUT_SCE,1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
11,1558,3302762213382,AUT_MQ,AUT_MQ | SCE_CLAS | MOUSSELINE | DOSE | NON_BIO,SCE_CLAS,MOUSSELINE,NON_BIO,FI,50,DOSE,3CT,STD,1105.9,137.9,3302762213382,AUT_SCE_DOSE_AUT_FAB_AUT_MQ_SCE_CLAS_FI_MOUSSELINE_3CT_50G_*_NON_BIO,1558,AUT_SCE,1,3302762213382,Sauce mousseline,Sauce mousseline,Christian Potier,['christian-potier'],['christian-potier'],,,['en:france'],,,,['en:france'],"Epicerie, Sauces",{},Fat and sauces,Dressings and sauces,en:sauces,20150316.jqm2,,,[],[],0.0,0.0,[],0.0,0.0,,"{'proteins_100g': 1.5, 'carbohydrates': 3.9, 'saturated-fat_value': 15, 'saturated-fat_unit': '', 'fat_100g': 22.7, 'nutrition-score-fr_100g': 16, 'sodium_unit': 'g', 'carbohydrates_unit': '', 'saturated-fat_100g': 15, 'saturated-fat': 15, 'nutrition-score-fr_serving': 16, 'salt_value': 1.1, 'fat_unit': '', 'proteins_value': 1.5, 'fat_value': 22.7, 'carbohydrates_value': 3.9, 'energy-kcal_unit': 'kcal', 'sugars': 1.4, 'energy-kcal_100g': 227, 'energy_value': 227, 'proteins': 1.5, 'carbohydrates_100g': 3.9, 'proteins_unit': '', 'sodium_value': 0.44000000000000006, 'salt_100g': 1.1, 'energy_unit': 'kcal', 'fat': 22.7, 'sugars_100g': 1.4, 'salt_unit': '', 'sugars_unit': '', 'sugars_value': 1.4, 'energy': 950, 'energy-kcal': 227, 'energy_100g': 950, 'salt': 1.1, 'sodium': 0.44000000000000006, 'nutrition-score-fr': 16, 'energy-kcal_value': 227, 'sodium_100g': 0.44000000000000006}",950.0,227.0,15.0,22.7,3.9,1.4,,1.5,0.4400000000000001,1.1,16.0,,,1.0,20150316
12,1559,3302762203222,AUT_MQ,AUT_MQ | SCE_CLAS | TRUFFE_D'ETE | DOSE | NON_BIO,SCE_CLAS,TRUFFE_D'ETE,NON_BIO,FI,50,DOSE,3CT,STD,10638.9,0.0,3302762203222,AUT_SCE_DOSE_AUT_FAB_AUT_MQ_SCE_CLAS_FI_TRUFFE_D'ETE_3CT_50G_*_NON_BIO,1559,AUT_SCE,1,3302762203222,Sauce n 10 a la truffe d'été,Sauce n 10 a la truffe d'été,Christian Potier,['christian-potier'],['christian-potier'],,,['en:france'],,,,['en:france'],,{},unknown,unknown,,20150316.jqm2,,,,,0.0,0.0,,0.0,0.0,,"{'energy-kcal_100g': 76, 'salt_value': 1.2, 'fat_unit': 'g', 'fat_value': 5.7, 'carbohydrates_value': 4.9, 'proteins_value': 1, 'energy-kcal_unit': 'kcal', 'sugars': 1.5, 'sodium_value': 0.48, 'salt_100g': 1.2, 'energy_unit': 'kcal', 'fat': 5.7, 'energy_value': 76, 'proteins': 1, 'carbohydrates_100g': 4.9, 'proteins_unit': 'g', 'saturated-fat_value': 3.9, 'saturated-fat_unit': 'g', 'fat_100g': 5.7, 'proteins_100g': 1, 'carbohydrates': 4.9, 'saturated-fat': 3.9, 'sodium_unit': 'g', 'saturated-fat_100g': 3.9, 'carbohydrates_unit': 'g', 'salt': 1.2, 'sodium': 0.48, 'energy': 318, 'sugars_value': 1.5, 'energy-kcal': 76, 'energy_100g': 318, 'sodium_100g': 0.48, 'energy-kcal_value': 76, 'salt_unit': 'g', 'sugars_100g': 1.5, 'sugars_unit': 'g'}",318.0,76.0,3.9,5.7,4.9,1.5,,1.0,0.48,1.2,,,,1.0,20150316
13,1562,9325763000083,AUT_MQ,AUT_MQ | SCE_CLAS | TIKKA_MASALA | DOY_PAC | NON_BIO,SCE_CLAS,TIKKA_MASALA,NON_BIO,MF,375,DOY_PAC,1CT,STD,9767.7,0.0,9325763000083,AUT_SCE_DOY_PAC_AUT_FAB_AUT_MQ_SCE_CLAS_MF_TIKKA_MASALA_1CT_375G_*_NON_BIO,1562,AUT_SCE,1,9325763000083,Tikka Masala,Tikka Masala,,,,,,['en:france'],,,,['en:france'],,{},unknown,unknown,,20150316.jqm2,,,,,0.0,0.0,,0.0,0.0,,"{'energy_100g': 310, 'energy-kcal': 74, 'energy': 310, 'sugars_value': 4.5, 'sodium': 0.27999999999999997, 'salt': 0.7, 'sodium_100g': 0.27999999999999997, 'energy-kcal_value': 74, 'salt_unit': 'g', 'sugars_100g': 4.5, 'sugars_unit': 'g', 'energy-kcal_unit': 'kcal', 'sugars': 4.5, 'fat_value': 3.6, 'carbohydrates_value': 8.5, 'proteins_value': 2.4, 'fat_unit': 'g', 'salt_value': 0.7, 'energy-kcal_100g': 74, 'proteins_unit': 'g', 'carbohydrates_100g': 8.5, 'proteins': 2.4, 'energy_value': 74, 'fat': 3.6, 'energy_unit': 'kcal', 'sodium_value': 0.27999999999999997, 'salt_100g': 0.7, 'carbohydrates': 8.5, 'proteins_100g': 2.4, 'fat_100g': 3.6, 'saturated-fat_unit': 'g', 'saturated-fat_value': 0.4, 'carbohydrates_unit': 'g', 'saturated-fat_100g': 0.4, 'sodium_unit': 'g', 'saturated-fat': 0.4}",310.0,74.0,0.4,3.6,8.5,4.5,,2.4,0.28,0.7,,,,1.0,20150316
14,1563,3760052155505,AUT_MQ,AUT_MQ | SCE_CLAS | ALGUES | DOY_PAC | BIO,SCE_CLAS,ALGUES,BIO,PF,100,DOY_PAC,1CT,STD,3.6,2387.5,3760052155505,AUT_SCE_DOY_PAC_AUT_FAB_AUT_MQ_SCE_CLAS_PF_ALGUES_1CT_100G_*_BIO,1563,AUT_SCE,1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
15,1564,3760070015331,AUT_MQ,AUT_MQ | SCE_CLAS | ALGUES_AU_SEL_DE_GUERANDE | DOY_PAC | BIO,SCE_CLAS,ALGUES_AU_SEL_DE_GUERANDE,BIO,PF,150,DOY_PAC,1CT,STD,0.0,662.4000000000002,3760070015331,SCE_DOY_PAC_AUT_FAB_AUT_MQ_SCE_CLAS_PF_ALGUES_AU_SEL_DE_GUERANDE_1CT_150G_*_BIO,1564,AUT_SCE,1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
16,1565,3302767151122,AUT_MQ,AUT_MQ | SCE_CLAS | ARMORICAINE | DOY_PAC | NON_BIO,SCE_CLAS,ARMORICAINE,NON_BIO,PF,135,DOY_PAC,1CT,STD,0.0,1.2,3302767151122,AUT_SCE_DOY_PAC_AUT_FAB_AUT_MQ_SCE_CLAS_PF_ARMORICAINE_1CT_135G_*_NON_BIO,1565,AUT_SCE,1,3302767151122,Sauce armoricaine,Sauce armoricaine,Christian Potier,['christian-potier'],['christian-potier'],135 g,135.0,['en:france'],[],,France,['en:france'],"Epicerie, Sauces, Sauces pour poissons, Sauces armoricaines","{'ciqual_food_name:fr': 'Sauce armoricaine, préemballée', 'ciqual_food_name:en': 'Armorican-style sauce, prepacked'}",Fat and sauces,Dressings and sauces,fr:sauces-armoricaines,20120622,24.0,"Eau. Concentré de tomate 9%, vin blanc 8%, oignon, homard concentré 4%, beurre, carotte, crème fraîche, jus de citron, amidon modifié de maïs, moutarde de Dijon (eau, graines de moutarde, vinaigre d'alcool), sel, cognac, poireau, persil,ail, sucre, épaississant (gomme xanthane, poivre, thym).","['Eau', 'Concentré de tomate', 'vin blanc', 'oignon', 'homard', 'beurre', 'carotte', 'crème fraîche', 'jus de citron', 'amidon modifié de maïs', 'moutarde de Dijon', 'sel', 'cognac', 'poireau', 'persil', 'ail', 'sucre', 'épaississant', 'eau', 'graines de moutarde', ""vinaigre d'alcool"", 'gomme xanthane', 'poivre', 'thym']","[{'id': 'en:salt', 'text': 'sel', 'vegetarian': 'yes', 'percent_max': '4', 'vegan': 'yes', 'rank': 12, 'percent_min': 0}]",4.0,0.0,[],0.0,0.0,,"{'fiber_serving': 0, 'energy_serving': 401, 'carbon-footprint-from-known-ingredients_serving': 50.4, 'sugars_unit': 'g', 'fiber_100g': 0, 'fat_serving': 5.8, 'nova-group': 4, 'nova-group_100g': 4, 'sugars_100g': 2.4, 'salt_unit': 'g', 'saturated-fat_serving': 3.65, 'nutrition-score-fr': 8, 'energy-kcal_value': 71, 'sodium_100g': 0.5599999999999999, 'carbon-footprint-from-known-ingredients_100g': 37.3, 'energy_100g': 297, 'energy-kcal': 71, 'sugars_value': 2.4, 'energy': 297, 'fiber': 0, 'fiber_unit': 'g', 'sodium': 0.5599999999999999, 'proteins_serving': 2.02, 'salt': 1.3999999999999997, 'saturated-fat_100g': 2.7, 'carbohydrates_unit': 'g', 'sugars_serving': 3.24, 'sodium_unit': 'g', 'nutrition-score-fr_serving': 8, 'saturated-fat': 2.7, 'carbohydrates': 6.1, 'proteins_100g': 1.5, 'nutrition-score-fr_100g': 8, 'fat_100g': 4.3, 'saturated-fat_unit': 'g', 'saturated-fat_value': 2.7, 'sodium_serving': 0.756, 'salt_serving': 1.8900000000000001, 'proteins_unit': 'g', 'carbohydrates_100g': 6.1, 'proteins': 1.5, 'energy_value': 71, 'fruits-vegetables-nuts-estimate-from-ingredients_100g': 13, 'fat': 4.3, 'energy-kcal_serving': 95.8, 'carbohydrates_serving': 8.23, 'carbon-footprint-from-known-ingredients_product': 50.4, 'energy_unit': 'kcal', 'sodium_value': 0.5599999999999999, 'salt_100g': 1.3999999999999997, 'energy-kcal_unit': 'kcal', 'sugars': 2.4, 'proteins_value': 1.5, 'fat_value': 4.3, 'carbohydrates_value': 6.1, 'fat_unit': 'g', 'salt_value': 1.4, 'nova-group_serving': 4, 'fiber_value': 0, 'energy-kcal_100g': 71}",297.0,71.0,2.7,4.3,6.1,2.4,13.0,1.5,0.5599999999999999,1.3999999999999997,8.0,0.0,4.0,1.0,20120622
17,1566,3302767151139,AUT_MQ,AUT_MQ | SCE_CLAS | BEURRE_BLANC_&_CITRON_CONFIT | DOY_PAC | NON_BIO,SCE_CLAS,BEURRE_BLANC_&_CITRON_CONFIT,NON_BIO,PF,135,DOY_PAC,1CT,STD,81.7,2292.2,3302767151139,PAC_AUT_FAB_AUT_MQ_SCE_CLAS_PF_BEURRE_BLANC_&_CITRON_CONFIT_1CT_135G_*_NON_BIO,1566,AUT_SCE,1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
18,1567,3760070014556,AUT_MQ,AUT_MQ | SCE_CLAS | BEURRE_BLANC_RICHE_EN_ECHALOTE | DOY_PAC | NON_BIO,SCE_CLAS,BEURRE_BLANC_RICHE_EN_ECHALOTE,NON_BIO,PF,200,DOY_PAC,1CT,STD,67903.7,86137.29999999999,3760070014556,PAC_AUT_FAB_AUT_MQ_SCE_CLAS_PF_BEURRE_BLANC_RICHE_EN_ECHALOTE_1CT_200G_*_NON_BIO,1567,AUT_SCE,1,3760070014556,Sauce au beurre blanc,Sauce au beurre blanc,L’Atelier Miti,['l-atelier-miti'],['l-atelier-miti'],,,['en:france'],[],,,['en:france'],"Epicerie, Sauces, Sauces pour poissons, Sauces au beurre blanc","{'ciqual_food_name:fr': 'Sauce au beurre blanc, préemballée', 'ciqual_food_name:en': 'White butter sauce, prepacked'}",Fat and sauces,Dressings and sauces,fr:sauces-au-beurre-blanc,20150316.jqm2,16.0,"Sauze cxübinée à/ bow do b ev 4'échq10tey é a tes 18,5%, Ingrédients. crème fratch filaclal)t vinaigre (unalgre, co o a sel de Guérande1)30/J/amjdo e olza)sucre, poivre, colorant : lutéine, épaississ nts : cellulose et gomme de xanthanee Traces possibles ; œuf} poisson.","['Sauze cxübinée à', ""bow do b ev 4'échq10tey é a tes"", 'Ingrédients', 'crème fratch filaclal)t vinaigre', '30', 'J', 'amjdo e olza)sucre', 'poivre', 'colorant', 'épaississ nts', 'Traces possibles', 'œuf} poisson', 'unalgre', 'co o a sel de Guérande1', 'lutéine', 'cellulose et gomme de xanthanee']",[],0.0,0.0,[],0.0,0.0,,"{'nutrition-score-fr_100g': 18, 'fat_100g': 24.7, 'saturated-fat_unit': 'g', 'saturated-fat_value': 15.8, 'carbohydrates': 3.3, 'proteins_100g': 0.8, 'nutrition-score-fr_serving': 18, 'saturated-fat': 15.8, 'saturated-fat_100g': 15.8, 'carbohydrates_unit': 'g', 'sodium_unit': 'g', 'energy-kcal_100g': 243, 'sugars': 1.9, 'energy-kcal_unit': 'kcal', 'proteins_value': 0.8, 'carbohydrates_value': 3.3, 'fat_value': 24.7, 'fat_unit': 'g', 'nova-group_serving': 4, 'salt_value': 1.3, 'fruits-vegetables-nuts-estimate-from-ingredients_100g': 0, 'fat': 24.7, 'energy_unit': 'kcal', 'salt_100g': 1.3, 'sodium_value': 0.52, 'proteins_unit': 'g', 'carbohydrates_100g': 3.3, 'proteins': 0.8, 'energy_value': 243, 'nova-group_100g': 4, 'salt_unit': 'g', 'sugars_100g': 1.9, 'nova-group': 4, 'sugars_unit': 'g', 'sodium': 0.52, 'salt': 1.3, 'energy_100g': 1017, 'energy-kcal': 243, 'energy': 1017, 'sugars_value': 1.9, 'nutrition-score-fr': 18, 'sodium_100g': 0.52, 'energy-kcal_value': 243}",1017.0,243.0,15.8,24.7,3.3,1.9,0.0,0.8,0.52,1.3,18.0,,4.0,1.0,20150316
19,1568,3760070014549,AUT_MQ,AUT_MQ | SCE_CLAS | BEURRE_CITRON_A_LA_CREME_FRAIC | DOY_PAC | NON_BIO,SCE_CLAS,BEURRE_CITRON_A_LA_CREME_FRAIC,NON_BIO,PF,200,DOY_PAC,1CT,STD,75244.40000000001,42432.8,3760070014549,PAC_AUT_FAB_AUT_MQ_SCE_CLAS_PF_BEURRE_CITRON_A_LA_CREME_FRAIC_1CT_200G_*_NON_BIO,1568,AUT_SCE,1,3760070014549,Sauce beurre citron,Sauce beurre citron,L’atelier,['l-atelier'],['l-atelier'],,,['en:france'],,,,['en:france'],,{},unknown,unknown,,20150316.jqm2,40.0,"Ile bUüW et de Inr@dionts : Eau, beurre crème fraiche z-MJ}otes, amidon, huile de colza, sucre, sel de Guérande 1,3%, jus de citron concentre i, citron vert 1%, épices et aromates, colorant : lutéiìiù, {paississants : cellulose et gomme de xanthane. Traces possbies : Œuf, poisson. [w cuisine Au bain-marie : Plonger le sachet 10 min. dans bouillante. A la casserole : Verser te contenu et récheufier à feu doux. Au micro-ondes : Découper Je haut du sachet et réchauffer 1 à 2 min. à moyenne puissance. cette sauce se déguste avec vos poissons de mer et d'eau douce (saumon, cabillaud, sandre, brochet...), crevettes, volailles... également en nappage de vos légumes (pommes de terre, haricots verts). conservation A consommer de préférence avant le : voir sur le sachet. Après ouverture, à conserver entre OOC et +40C et consommer rapidement.","['Ile bUüW et de Inr@dionts', 'beurre crème fraiche z-MJ}otes', 'amidon', 'huile de colza', 'sucre', 'sel de Guérande', 'jus de citron concentre i', 'citron vert', 'épices et aromates', 'colorant', 'paississants', 'Œuf', 'poisson', 'w cuisine Au bain-marie', 'Verser te contenu et récheufier à feu doux', 'Au micro-ondes', 'cabillaud', 'sandre', 'brochet', 'crevettes', 'volailles', 'également en nappage de vos légumes', 'conservation A consommer de préférence avant le', 'à conserver entre OOC et +40C et consommer rapidement', 'Eau', 'lutéiìiù', 'cellulose', 'gomme de xanthane', 'Traces possbies', 'Plonger le sachet 10 min', 'dans bouillante', 'A la casserole', 'Découper Je haut du sachet et réchauffer 1 à 2 min', 'à moyenne puissance', ""cette sauce se déguste avec vos poissons de mer et d'eau douce"", 'saumon', 'pommes de terre', 'haricots verts', 'voir sur le sachet', 'Après ouverture']",[],0.0,0.0,"[{'percent_min': '1.3', 'percent_max': 23.85, 'rank': 4, 'vegan': 'yes', 'id': 'en:colza-oil', 'vegetarian': 'yes', 'text': 'huile de colza', 'from_palm_oil': 'no'}]",23.85,1.3,huile de colza,"{'sugars_value': 2.2999999523163, 'energy-kcal_value': 222, 'energy_value': 222, 'sodium': 0.50999999046324, 'fat_value': 22, 'nova-group_serving': 4, 'saturated-fat_unit': 'g', 'carbohydrates': 5.0999999046326, 'proteins_unit': 'g', 'salt': 1.2749999761581, 'nova-group': 4, 'carbohydrates_100g': 5.0999999046326, 'salt_unit': 'g', 'carbohydrates_unit': 'g', 'saturated-fat_100g': 13.39999961853, 'energy_100g': 929, 'energy': 929, 'saturated-fat': 13.39999961853, 'sodium_value': 0.50999999046324, 'nova-group_100g': 4, 'energy_unit': 'kcal', 'sugars_100g': 2.2999999523163, 'fat': 22, 'proteins': 0.60000002384186, 'fat_100g': 22, 'fruits-vegetables-nuts-estimate-from-ingredients_100g': 2.3, 'energy-kcal': 222, 'salt_value': 1.2749999761581, 'carbohydrates_value': 5.0999999046326, 'sodium_100g': 0.50999999046324, 'carbon-footprint-from-known-ingredients_100g': 1.55, 'energy-kcal_100g': 222, 'fat_unit': 'g', 'energy-kcal_unit': 'kcal', 'sodium_unit': 'g', 'saturated-fat_value': 13.39999961853, 'salt_100g': 1.2749999761581, 'proteins_100g': 0.60000002384186, 'sugars': 2.2999999523163, 'proteins_value': 0.60000002384186, 'sugars_unit': 'g'}",929.0,222.0,13.39999961853,22.0,5.0999999046325994,2.2999999523162997,2.3,0.60000002384186,0.50999999046324,1.2749999761581001,,,4.0,1.0,20150316
20,1569,3760070015324,AUT_MQ,AUT_MQ | SCE_CLAS | CITRON_VERT_CORIANDRE_AU_SEL_D | DOY_PAC | BIO,SCE_CLAS,CITRON_VERT_CORIANDRE_AU_SEL_D,BIO,PF,150,DOY_PAC,1CT,STD,30888.200000000004,48078.80000000001,3760070015324,DOY_PAC_AUT_FAB_AUT_MQ_SCE_CLAS_PF_CITRON_VERT_CORIANDRE_AU_SEL_D_1CT_150G_*_BIO,1569,AUT_SCE,1,3760070015324,Sauce bio citron vert coriandre,Sauce bio citron vert coriandre,L’atelier Miti,['l-atelier-miti'],['l-atelier-miti'],,,['en:france'],['malville-loire-atlantique-france'],,,['en:france'],,{},unknown,unknown,,20150316.jqm2,,,[],[],0.0,0.0,[],0.0,0.0,,"{'fat': 8.1, 'energy_unit': 'kcal', 'sodium_value': 0.44000000000000006, 'salt_100g': 1.1, 'proteins_unit': '', 'carbohydrates_100g': 4.4, 'proteins': 0.6, 'energy_value': 95, 'energy-kcal_100g': 95, 'sugars': 2.2, 'energy-kcal_unit': 'kcal', 'proteins_value': 0.6, 'carbohydrates_value': 4.4, 'fat_value': 8.1, 'fat_unit': '', 'salt_value': 1.1, 'saturated-fat': 4.2, 'saturated-fat_100g': 4.2, 'carbohydrates_unit': '', 'sodium_unit': 'g', 'fat_100g': 8.1, 'saturated-fat_unit': '', 'saturated-fat_value': 4.2, 'carbohydrates': 4.4, 'proteins_100g': 0.6, 'energy-kcal_value': 95, 'sodium_100g': 0.44000000000000006, 'sodium': 0.44000000000000006, 'salt': 1.1, 'energy_100g': 397, 'energy-kcal': 95, 'energy': 397, 'sugars_value': 2.2, 'sugars_unit': '', 'sugars_100g': 2.2, 'salt_unit': ''}",397.0,95.0,4.2,8.1,4.4,2.2,,0.6,0.4400000000000001,1.1,,,,1.0,20150316
21,1570,3302767151290,AUT_MQ,AUT_MQ | SCE_CLAS | CREMEE_AU_FOIE_GRAS | DOY_PAC | NON_BIO,SCE_CLAS,CREMEE_AU_FOIE_GRAS,NON_BIO,PF,135,DOY_PAC,1CT,STD,0.0,4.5,3302767151290,SCE_DOY_PAC_AUT_FAB_AUT_MQ_SCE_CLAS_PF_CREMEE_AU_FOIE_GRAS_1CT_135G_*_NON_BIO,1570,AUT_SCE,1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
22,1571,3302767151283,AUT_MQ,AUT_MQ | SCE_CLAS | CREMEE_AUX_MORILLES | DOY_PAC | NON_BIO,SCE_CLAS,CREMEE_AUX_MORILLES,NON_BIO,PF,135,DOY_PAC,1CT,STD,513.0,12144.7,3302767151283,SCE_DOY_PAC_AUT_FAB_AUT_MQ_SCE_CLAS_PF_CREMEE_AUX_MORILLES_1CT_135G_*_NON_BIO,1571,AUT_SCE,1,3302767151283,Sauce crémée aux morilles,Sauce crémée aux morilles,Christian potier,['christian-potier'],['christian-potier'],,,['en:france'],,,,['en:france'],,{},unknown,unknown,,20150316.jqm2,26.0,"Eau, crème 20%, porto blanc et rouge (contient sulfites) beurre, vin blanc, morilles 3%, échalote, amidon modifié de maïs, fond de volaille (eau, concentré de volaille, vin rouge, sel, extrait de bœuf, carotte, oignon, céleri, poireau, cognac, ail, thym, romarin), sel, poivre, épaississant : gomme xanthane.","['Eau', 'crème', 'porto blanc et rouge', 'beurre', 'vin blanc', 'morilles', 'échalote', 'amidon modifié de maïs', 'fond de volaille', 'sel', 'poivre', 'épaississant', 'eau', 'volaille', 'vin rouge', 'sel', 'extrait de bœuf', 'carotte', 'oignon', 'céleri', 'poireau', 'cognac', 'ail', 'thym', 'romarin', 'gomme xanthane']","[{'id': 'en:salt', 'text': 'sel', 'vegetarian': 'yes', 'vegan': 'yes', 'rank': 10, 'percent_max': '3', 'percent_min': 0}, {'vegetarian': 'yes', 'percent_max': 0.75, 'vegan': 'yes', 'percent_min': 0, 'id': 'en:salt', 'text': 'sel'}]",3.0,0.0,[],0.0,0.0,,"{'salt_unit': '', 'sugars_100g': 1.6, 'nova-group_100g': 4, 'nova-group': 4, 'fiber_100g': 0, 'sugars_unit': '', 'salt': 1.1, 'sodium': 0.44000000000000006, 'fiber_unit': '', 'fiber': 0, 'energy': 481, 'sugars_value': 1.6, 'energy-kcal': 115, 'energy_100g': 481, 'carbon-footprint-from-known-ingredients_100g': 89.7, 'energy-kcal_value': 115, 'sodium_100g': 0.44000000000000006, 'saturated-fat_value': 6.5, 'saturated-fat_unit': '', 'fat_100g': 10.1, 'proteins_100g': 1.3, 'carbohydrates': 4.4, 'saturated-fat': 6.5, 'sodium_unit': 'g', 'carbohydrates_unit': '', 'saturated-fat_100g': 6.5, 'energy-kcal_100g': 115, 'fiber_value': 0, 'salt_value': 1.1, 'nova-group_serving': 4, 'fat_unit': '', 'carbohydrates_value': 4.4, 'proteins_value': 1.3, 'fat_value': 10.1, 'sugars': 1.6, 'energy-kcal_unit': 'kcal', 'sodium_value': 0.44000000000000006, 'salt_100g': 1.1, 'energy_unit': 'kcal', 'fat': 10.1, 'fruits-vegetables-nuts-estimate-from-ingredients_100g': 0, 'energy_value': 115, 'proteins': 1.3, 'carbohydrates_100g': 4.4, 'proteins_unit': ''}",481.0,115.0,6.5,10.1,4.4,1.6,0.0,1.3,0.4400000000000001,1.1,,0.0,4.0,1.0,20150316
23,1572,3760070014525,AUT_MQ,AUT_MQ | SCE_CLAS | HOMARD_A_LA_CREME_FRAICHE_&_AU | DOY_PAC | NON_BIO,SCE_CLAS,HOMARD_A_LA_CREME_FRAICHE_&_AU,NON_BIO,PF,200,DOY_PAC,1CT,STD,4778.700000000002,6331.9,3760070014525,PAC_AUT_FAB_AUT_MQ_SCE_CLAS_PF_HOMARD_A_LA_CREME_FRAICHE_&_AU_1CT_200G_*_NON_BIO,1572,AUT_SCE,1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
24,1573,3302767151108,AUT_MQ,AUT_MQ | SCE_CLAS | MELANGE_5_BAIES | DOY_PAC | NON_BIO,SCE_CLAS,MELANGE_5_BAIES,NON_BIO,PF,135,DOY_PAC,1CT,STD,0.0,12.1,3302767151108,AUT_SCE_DOY_PAC_AUT_FAB_AUT_MQ_SCE_CLAS_PF_MELANGE_5_BAIES_1CT_135G_*_NON_BIO,1573,AUT_SCE,1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
25,1574,3272640001786,AUT_MQ,AUT_MQ | SCE_CLAS | MOUSS_CHAMP | DOY_PAC | NON_BIO,SCE_CLAS,MOUSS_CHAMP,NON_BIO,PF,200,DOY_PAC,1CT,STD,5820.6,10392.8,3272640001786,AUT_SCE_DOY_PAC_AUT_FAB_AUT_MQ_SCE_CLAS_PF_MOUSS_CHAMP_1CT_200G_*_NON_BIO,1574,AUT_SCE,1,3272640001786,Sauce au champagne,Sauce au champagne,,,,,,['en:france'],,,,['en:france'],,{},unknown,unknown,,20150316.jqm2,,,[],[],0.0,0.0,[],0.0,0.0,,"{'fat': 9.6, 'salt_100g': 1, 'sodium_value': 0.4, 'energy_unit': 'kcal', 'carbohydrates_100g': 2.8, 'proteins_unit': '', 'energy_value': 100, 'proteins': 0.3, 'energy-kcal_100g': 100, 'proteins_value': 0.3, 'carbohydrates_value': 2.8, 'fat_value': 9.6, 'energy-kcal_unit': 'kcal', 'sugars': 0.8, 'salt_value': 1, 'fat_unit': '', 'saturated-fat': 2.6, 'carbohydrates_unit': '', 'saturated-fat_100g': 2.6, 'sodium_unit': 'g', 'fat_100g': 9.6, 'saturated-fat_value': 2.6, 'saturated-fat_unit': '', 'carbohydrates': 2.8, 'proteins_100g': 0.3, 'sodium_100g': 0.4, 'energy-kcal_value': 100, 'sodium': 0.4, 'salt': 1, 'energy_100g': 418, 'energy-kcal': 100, 'energy': 418, 'sugars_value': 0.8, 'sugars_unit': '', 'sugars_100g': 0.8, 'salt_unit': ''}",418.0,100.0,2.6,9.6,2.8,0.8,,0.3,0.4,1.0,,,,1.0,20150316
