,EAN13,product_name_fr,product_name,brands,brands_tags_str,brands_tags,serving_size,serving_quantity,countries_hierarchy,cities_tags,manufacturing_places,purchase_places,countries_tags,categories,category_properties,pnns_groups_1,pnns_groups_2,compared_to_category,interface_version_modified,ingredients_n,ingredients_text,ingredients,salt_content,max_salt_content,min_salt_content,oil_content,max_oil_content,min_oil_content,oil_type,nutriments,energy_100g,energy_kcal_100g,saturated_fat_100g,fat_100g,carbohydrates_100g,sugars_100g,fruits_vegetables_nuts_estimate_from_ingredients_100g,proteins_100g,sodium_100g,salt_100g,nutrition_score_fr_100g,fiber_100g,nova_group_100g
200,3065620500009,Curry Madras & lait de coco,Curry Madras & lait de coco,Grand'Mère Sauces,['grand-mere-sauces'],['grand-mere-sauces'],,,['en:france'],,,,['en:france'],,{},unknown,unknown,,20150316.jqm2,,,[],[],0,0,[],0,0,,"{'sugars_unit': 'g', 'salt_unit': 'g', 'sugars_100g': 1.74, 'energy-kcal_value': 165, 'sodium_100g': 0.5599999999999999, 'sodium': 0.5599999999999999, 'salt': 1.4, 'energy-kcal': 165, 'energy_100g': 690, 'sugars_value': 1.74, 'energy': 690, 'saturated-fat': 10.4, 'carbohydrates_unit': 'g', 'saturated-fat_100g': 10.4, 'sodium_unit': 'g', 'fat_100g': 14.4, 'saturated-fat_value': 10.4, 'saturated-fat_unit': 'g', 'carbohydrates': 6.24, 'proteins_100g': 2.15, 'fat': 14.4, 'sodium_value': 0.5599999999999999, 'salt_100g': 1.4, 'energy_unit': 'kcal', 'carbohydrates_100g': 6.24, 'proteins_unit': 'g', 'energy_value': 165, 'proteins': 2.15, 'energy-kcal_100g': 165, 'proteins_value': 2.15, 'carbohydrates_value': 6.24, 'fat_value': 14.4, 'sugars': 1.74, 'energy-kcal_unit': 'kcal', 'salt_value': 1.4, 'fat_unit': 'g'}",690.0,165.0,10.4,14.4,6.24,1.74,,2.15,0.5599999999999999,1.4,,,
201,3065620500030,Recette alsacienne,Recette alsacienne,Grand’Mere Sauces,['grand-mere-sauces'],['grand-mere-sauces'],,,['en:france'],,,,['en:france'],,{},unknown,unknown,,20150316.jqm2,15,"Crème de Bresse AOP (lait) 70%, lardons fumés origine France (poitrine de porc, sel) 25,8%, eau, échalotes, huile d'olive vierge extra, Parmigiano Reggiano AOP (lait) 1 sel, persil, amidon transformé de maïs, poivre, muscade.","['Crème de Bresse AOP', 'lardons fumés', 'eau', 'échalotes', ""huile d'olive vierge extra"", 'Parmigiano Reggiano AOP', '1 sel', 'persil', 'amidon transformé de maïs', 'poivre', 'muscade', 'lait', 'poitrine de porc', 'sel', 'lait']","[{'percent_max': 12.9, 'vegan': 'yes', 'vegetarian': 'yes', 'percent_min': 0, 'text': 'sel', 'id': 'en:salt'}]",12.9,0,[],0,0,,"{'fat': 36.4, 'fruits-vegetables-nuts-estimate-from-ingredients_100g': 0, 'salt_100g': 1.54, 'sodium_value': 0.616, 'energy_unit': 'kcal', 'carbon-footprint-from-meat-or-fish_100g': 190.92000000000002, 'carbohydrates_100g': 3.64, 'proteins_unit': '', 'energy_value': 361, 'proteins': 4.75, 'energy-kcal_100g': 361, 'fat_value': 36.4, 'proteins_value': 4.75, 'carbohydrates_value': 3.64, 'sugars': 2.14, 'energy-kcal_unit': 'kcal', 'salt_value': 1.54, 'nova-group_serving': 4, 'fat_unit': '', 'saturated-fat': 20.4, 'carbohydrates_unit': '', 'saturated-fat_100g': 20.4, 'sodium_unit': 'g', 'fat_100g': 36.4, 'saturated-fat_value': 20.4, 'saturated-fat_unit': '', 'carbohydrates': 3.64, 'proteins_100g': 4.75, 'carbon-footprint-from-known-ingredients_100g': 144.48, 'sodium_100g': 0.616, 'energy-kcal_value': 361, 'sodium': 0.616, 'salt': 1.54, 'energy_100g': 1510, 'energy-kcal': 361, 'energy': 1510, 'sugars_value': 2.14, 'sugars_unit': '', 'nova-group_100g': 4, 'sugars_100g': 2.14, 'salt_unit': '', 'nova-group': 4}",1510.0,361.0,20.4,36.4,3.64,2.14,0.0,4.75,0.616,1.54,,,4.0
202,3065620500078,"Sauce aubergine, parmesan et creme de bresse aop","Sauce aubergine, parmesan et creme de bresse aop",Grand Mère,['grand-mere'],['grand-mere'],,,['en:france'],['saint-chamas-bouches-du-rhone-france'],,,['en:france'],,{},unknown,unknown,,20150316.jqm2,14,"SAUCE AUX AUBERGINES ET AU PARMESAN Ingrédients Coulis de tomates de Provence, eau, aubergines grillées 23%, oignons, huile vierge extra, Parmigiano Reggiano AOP llù)2Q90/o. crème de Bresse AOP (lait) 2/4%/ sucre, sel, basilic de Provence, poivre.","['SAUCE AUX AUBERGINES et AU PARMESAN Ingrédients Coulis de tomates de Provence', 'eau', 'aubergines grillées', 'oignons', 'huile vierge extra', 'Parmigiano Reggiano AOP llù)2Q90', 'o', 'crème de Bresse AOP', '2', 'sucre', 'sel', 'basilic de Provence', 'poivre', 'lait']","[{'text': 'sel', 'id': 'en:salt', 'percent_max': 3.3333333333333335, 'rank': 11, 'vegan': 'yes', 'vegetarian': 'yes', 'percent_min': 0}]",3.3333333333333335,0,[],0,0,,"{'salt_unit': '', 'sugars_100g': 5.04, 'sugars_unit': '', 'salt': 0.945, 'sodium': 0.378, 'energy': 364, 'sugars_value': 5.04, 'energy-kcal': 87, 'energy_100g': 364, 'carbon-footprint-from-known-ingredients_100g': 142.6, 'sodium_100g': 0.378, 'energy-kcal_value': 87, 'saturated-fat_unit': '', 'saturated-fat_value': 1.8399999999999999, 'fat_100g': 5.34, 'proteins_100g': 2.15, 'carbohydrates': 6.24, 'saturated-fat': 1.8399999999999999, 'sodium_unit': 'g', 'carbohydrates_unit': '', 'saturated-fat_100g': 1.8399999999999999, 'energy-kcal_100g': 87, 'fat_unit': '', 'salt_value': 0.945, 'sugars': 5.04, 'energy-kcal_unit': 'kcal', 'carbohydrates_value': 6.24, 'fat_value': 5.34, 'proteins_value': 2.15, 'energy_unit': 'kcal', 'salt_100g': 0.945, 'sodium_value': 0.378, 'fruits-vegetables-nuts-estimate-from-ingredients_100g': 27, 'fat': 5.34, 'proteins': 2.15, 'energy_value': 87, 'proteins_unit': '', 'carbohydrates_100g': 6.24}",364.0,87.0,1.8399999999999999,5.34,6.24,5.04,27.0,2.15,0.378,0.945,,,
203,3065620500085,"sauce tomates,  ail et herbes de provence","sauce tomates,  ail et herbes de provence",Grand Mère,['grand-mere'],['grand-mere'],,,['en:france'],,,,['en:france'],"Epicerie, Condiments, Sauces, Sauces tomate",{},Fat and sauces,Dressings and sauces,en:tomato-sauces,20150316.jqm2,,,,,0,0,,0,0,,{},,,,,,,,,,,,,
204,3065620500092,Sauce tomate chevre miel de provence igp,Sauce tomate chevre miel de provence igp,Grand Mere,['grand-mere'],['grand-mere'],,,['en:france'],['saint-chamas-bouches-du-rhone-france'],,,['en:france'],,{},unknown,unknown,,20150316.jqm2,,,[],[],0,0,[],0,0,,"{'proteins_unit': 'g', 'salt': 0.93400001525879, 'saturated-fat_unit': 'g', 'carbohydrates': 8.3400001525879, 'sodium': 0.37360000610351596, 'fat_value': 7.9400000572205, 'energy_value': 127, 'energy-kcal_value': 127, 'sugars_value': 7.7399997711182, 'sodium_value': 0.37360000610351596, 'saturated-fat': 1.4400000572205, 'energy': 531, 'energy_100g': 531, 'saturated-fat_100g': 1.4400000572205, 'carbohydrates_unit': 'g', 'salt_unit': 'g', 'carbohydrates_100g': 8.3400001525879, 'salt_value': 0.93400001525879, 'fat_100g': 7.9400000572205, 'energy-kcal': 127, 'proteins': 4.0500001907349, 'fat': 7.9400000572205, 'sugars_100g': 7.7399997711182, 'energy_unit': 'kcal', 'sugars_unit': 'g', 'proteins_value': 4.0500001907349, 'sugars': 7.7399997711182, 'salt_100g': 0.93400001525879, 'proteins_100g': 4.0500001907349, 'sodium_unit': 'g', 'saturated-fat_value': 1.4400000572205, 'fat_unit': 'g', 'energy-kcal_unit': 'kcal', 'energy-kcal_100g': 127, 'sodium_100g': 0.37360000610351596, 'carbohydrates_value': 8.3400001525879}",531.0,127.0,1.4400000572205,7.9400000572205,8.3400001525879,7.7399997711182,,4.0500001907349,0.37360000610351596,0.93400001525879,,,
205,3069533182505,Sauce napolitaine,Sauce napolitaine,Florenti,['florenti'],['florenti'],,,['en:france'],[],,,['en:france'],"Epicerie, Sauces, Sauces tomate, Sauces napolitaines",{},Fat and sauces,Dressings and sauces,en:neapolitan-sauces,20150316.jqm2,,,[],[],0,0,[],0,0,,"{'sugars_100g': 5.3, 'salt_unit': 'g', 'fiber_100g': 2.5, 'sugars_unit': 'g', 'salt': 0.8, 'sodium': 0.32, 'fiber_unit': 'g', 'fiber': 2.5, 'sugars_value': 5.3, 'energy': 230, 'energy-kcal': 55, 'energy_100g': 230, 'energy-kcal_value': 55, 'nutrition-score-fr': 2, 'sodium_100g': 0.32, 'saturated-fat_value': 0.3, 'saturated-fat_unit': 'g', 'fat_100g': 2.4, 'nutrition-score-fr_100g': 2, 'proteins_100g': 1.1, 'carbohydrates': 6.5, 'saturated-fat': 0.3, 'nutrition-score-fr_serving': 2, 'sodium_unit': 'g', 'carbohydrates_unit': 'g', 'saturated-fat_100g': 0.3, 'energy-kcal_100g': 55, 'fiber_value': 2.5, 'salt_value': 0.8, 'fat_unit': 'g', 'carbohydrates_value': 6.5, 'fat_value': 2.4, 'proteins_value': 1.1, 'sugars': 5.3, 'energy-kcal_unit': 'kcal', 'salt_100g': 0.8, 'sodium_value': 0.32, 'energy_unit': 'kcal', 'fat': 2.4, 'energy_value': 55, 'proteins': 1.1, 'carbohydrates_100g': 6.5, 'proteins_unit': 'g'}",230.0,55.0,0.3,2.4,6.5,5.3,,1.1,0.32,0.8,2.0,2.5,
206,3069533201008,Sauce tomate,Sauce tomate,Florenti,['florenti'],['florenti'],,,['en:france'],[],,"Caluire-et-Cuire,France",['en:france'],"Epicerie, Sauces, Sauces tomate",{},Fat and sauces,Dressings and sauces,en:tomato-sauces,20120622,8,"Purée de tomates mi-réduite 63 %, eau, amidon transformé de maïs, sucre, sel, huile de colza, arômes (_céleri_).","['Purée de tomates mi-réduite', 'eau', 'amidon transformé de maïs', 'sucre', 'sel', 'huile de colza', 'arômes', '_céleri_']","[{'id': 'en:salt', 'text': 'sel', 'percent_min': 0, 'vegetarian': 'yes', 'vegan': 'yes', 'percent_max': 10.277777777777777, 'rank': 5}]",10.277777777777777,0,"[{'percent_min': 0, 'from_palm_oil': 'no', 'rank': 6, 'percent_max': 7.708333333333332, 'vegan': 'yes', 'vegetarian': 'yes', 'text': 'huile de colza', 'id': 'en:colza-oil'}]",7.708333333333332,0,huile de colza,"{'carbohydrates_unit': 'g', 'saturated-fat_100g': 0.2, 'sodium_unit': 'g', 'nutrition-score-fr_serving': 2, 'saturated-fat': 0.2, 'carbohydrates': 6.8, 'proteins_100g': 1.2, 'fat_100g': 1.4, 'nutrition-score-fr_100g': 2, 'saturated-fat_value': 0.2, 'saturated-fat_unit': 'g', 'carbohydrates_100g': 6.8, 'proteins_unit': 'g', 'energy_value': 202, 'proteins': 1.2, 'fat': 1.4, 'fruits-vegetables-nuts-estimate-from-ingredients_100g': 63, 'salt_100g': 1.245, 'sodium_value': 0.49800000000000005, 'carbon-footprint-from-known-ingredients_product': 347, 'energy_unit': 'kJ', 'fat_value': 1.4, 'proteins_value': 1.2, 'carbohydrates_value': 6.8, 'sugars': 3.8, 'nova-group_serving': 4, 'salt_value': 1.245, 'fat_unit': 'g', 'fiber_value': 1.8, 'energy-kj': 202, 'sugars_unit': 'g', 'fiber_100g': 1.8, 'nova-group': 4, 'nova-group_100g': 4, 'energy-kj_100g': 202, 'sugars_100g': 3.8, 'salt_unit': 'g', 'sodium_100g': 0.49800000000000005, 'nutrition-score-fr': 2, 'carbon-footprint-from-known-ingredients_100g': 182.7, 'energy_100g': 202, 'fiber_unit': 'g', 'fiber': 1.8, 'sugars_value': 3.8, 'energy': 202, 'energy-kj_value': 202, 'sodium': 0.49800000000000005, 'energy-kj_unit': 'kJ', 'salt': 1.245}",202.0,,0.2,1.4,6.8,3.8,63.0,1.2,0.49800000000000005,1.245,2.0,1.8,4.0
207,3069538102102,Sauce Bolognaise,Sauce Bolognaise,Florenti,['florenti'],['florenti'],,,['en:france'],[],"Conserve Italia Soc. Coop. Agricola - Via Paolo Poggi 11 - 40068 San Lazzaro di Savena,(BO : Bologne),Émilie-Romagne,Italie","Marseille 5°,France",['en:france'],"Epicerie, Conserves, Produits à la viande, Sauces, Sauces à la viande, Sauces pour pâtes, Sauces bolognaises","{'ciqual_food_name:en': 'Tomato sauce, with meat or Bolognese sauce, prepacked', 'ciqual_food_name:fr': 'Sauce tomate à la viande ou Sauce bolognaise, préemballée'}",Fat and sauces,Dressings and sauces,en:bolognese-sauces,20150316.jqm2,12,"Purée de tomates mi-réduite 56,7 %, eau, légumes 12.9 % (oignons, carottes). viande bovine précuite 10,5 % (soit 15 % de viande crue), sucre, sel, amidon transformé, arôme, correcteur d'acidité : acide citrique.","['Purée de tomates mi-réduite', 'eau', 'légumes', 'viande bovine', 'sucre', 'sel', 'amidon transformé', 'arôme', ""correcteur d'acidité"", 'oignons', 'carottes', 'acide citrique']","[{'text': 'sel', 'id': 'en:salt', 'percent_min': 0, 'vegan': 'yes', 'percent_max': 0, 'rank': 6, 'vegetarian': 'yes'}]",0,0,[],0,0,,"{'sugars_100g': 4.9, 'salt_unit': '', 'nova-group_100g': 4, 'nova-group': 4, 'fiber_100g': 2.5, 'sugars_unit': '', 'salt': 1.21, 'sodium': 0.484, 'energy': 322, 'sugars_value': 4.9, 'fiber': 2.5, 'fiber_unit': '', 'energy_100g': 322, 'energy-kcal': 77, 'carbon-footprint-from-known-ingredients_100g': 168.3, 'nutrition-score-fr': 1, 'energy-kcal_value': 77, 'sodium_100g': 0.484, 'saturated-fat_unit': '', 'saturated-fat_value': 1.4, 'nutrition-score-fr_100g': 1, 'fat_100g': 3.2, 'proteins_100g': 3.8, 'carbohydrates': 6.9, 'saturated-fat': 1.4, 'nutrition-score-fr_serving': 1, 'sodium_unit': 'g', 'carbohydrates_unit': '', 'saturated-fat_100g': 1.4, 'energy-kcal_100g': 77, 'fiber_value': 2.5, 'fat_unit': '', 'salt_value': 1.21, 'nova-group_serving': 4, 'energy-kcal_unit': 'kcal', 'sugars': 4.9, 'fat_value': 3.2, 'proteins_value': 3.8, 'carbohydrates_value': 6.9, 'energy_unit': 'kcal', 'carbon-footprint-from-known-ingredients_product': 707, 'sodium_value': 0.484, 'salt_100g': 1.21, 'fruits-vegetables-nuts-estimate-from-ingredients_100g': 69.60000000000001, 'fat': 3.2, 'proteins': 3.8, 'energy_value': 77, 'proteins_unit': '', 'carbohydrates_100g': 6.9}",322.0,77.0,1.4,3.2,6.9,4.9,69.60000000000001,3.8,0.484,1.21,1.0,2.5,4.0
208,3069538102737,Sauce Tomate cuisinée aux légumes,Sauce Tomate cuisinée aux légumes,"Sans marque,Conserves France, Carrefour","['sans-marque', 'conserves-france', 'carrefour']","['sans-marque', 'conserves-france', 'carrefour']",,,['en:france'],[],Italie,France,['en:france'],"Epicerie, Sauces, Sauces tomate, Sauces aux légumes, Sauces tomates aux légumes",{},Fat and sauces,Dressings and sauces,fr:sauces-tomates-aux-legumes,20120622,18,"Purée de tomates mi-réduite et pulpe de tomates 73,6% (tomates, purée de tomates, correcteur d'acidité : acide citrique), oignons 6,7%, carottes 6%,céleri 2%, eau, huile de colza, sucre, amidon modifié de maïs, sel, vin blanc, origan, thym, poivre.","['Purée de tomates mi-réduite', 'pulpe de tomates', 'oignons', 'carottes', 'céleri', 'eau', 'huile de colza', 'sucre', 'amidon modifié de maïs', 'sel', 'vin blanc', 'origan', 'thym', 'poivre', 'tomates', 'purée de tomates', ""correcteur d'acidité"", 'acide citrique']","[{'rank': 10, 'vegan': 'yes', 'vegetarian': 'yes', 'text': 'sel', 'id': 'en:salt'}]",0,0,"[{'id': 'en:colza-oil', 'text': 'huile de colza', 'vegetarian': 'yes', 'vegan': 'yes', 'rank': 7, 'from_palm_oil': 'no'}]",0,0,,"{'fiber_value': 2.1, 'salt_value': 0.79, 'nova-group_serving': 4, 'fat_unit': 'g', 'carbohydrates_value': 8.1, 'proteins_value': 1.3, 'fat_value': 1.9, 'sugars': 5.3, 'salt_100g': 0.79, 'sodium_value': 0.316, 'carbon-footprint-from-known-ingredients_product': 464, 'energy_unit': 'kJ', 'fat': 1.9, 'fruits-vegetables-nuts-estimate-from-ingredients_100g': 88.3, 'energy_value': 245, 'proteins': 1.3, 'carbohydrates_100g': 8.1, 'proteins_unit': 'g', 'saturated-fat_value': 0.2, 'saturated-fat_unit': 'g', 'fat_100g': 1.9, 'nutrition-score-fr_100g': -3, 'proteins_100g': 1.3, 'carbohydrates': 8.1, 'saturated-fat': 0.2, 'nutrition-score-fr_serving': -3, 'sodium_unit': 'g', 'saturated-fat_100g': 0.2, 'carbohydrates_unit': 'g', 'salt': 0.79, 'energy-kj_value': 245, 'energy-kj_unit': 'kJ', 'sodium': 0.316, 'fiber': 2.1, 'fiber_unit': 'g', 'sugars_value': 5.3, 'energy': 245, 'energy_100g': 245, 'carbon-footprint-from-known-ingredients_100g': 110.45999999999998, 'nutrition-score-fr': -3, 'sodium_100g': 0.316, 'energy-kj_100g': 245, 'sugars_100g': 5.3, 'salt_unit': 'g', 'nova-group_100g': 4, 'nova-group': 4, 'fiber_100g': 2.1, 'sugars_unit': 'g', 'energy-kj': 245}",245.0,,0.2,1.9,8.1,5.3,88.3,1.3,0.316,0.79,-3.0,2.1,4.0
209,3069538102874,Sauce tomates cuisinés aux petits légumes,Sauce tomates cuisinés aux petits légumes,Florenti,['florenti'],['florenti'],,,['en:france'],[],,,['en:france'],"Epicerie, Sauces",{},Fat and sauces,Dressings and sauces,en:sauces,20150316.jqm2,17,"Tomates 73,5% (purée de tomates mi-réduite et pulpe de tomates), légumes 15% (oignons, carottes, _céleri_), eau, huile de colza, sucre, amidon modifié de mais, sel, vin blanc, plantes aromatiques, poivre, correcteur d'acidité : acide citrique.","['Tomates', 'légumes', 'eau', 'huile de colza', 'sucre', 'amidon modifié de mais', 'sel', 'vin blanc', 'plantes aromatiques', 'poivre', ""correcteur d'acidité"", 'purée de tomates mi-réduite', 'pulpe de tomates', 'oignons', 'carottes', '_céleri_', 'acide citrique']","[{'id': 'en:salt', 'text': 'sel', 'percent_min': 0, 'vegetarian': 'yes', 'rank': 7, 'percent_max': 2.3000000000000016, 'vegan': 'yes'}]",2.3000000000000016,0,"[{'text': 'huile de colza', 'id': 'en:colza-oil', 'vegan': 'yes', 'percent_max': 5.7500000000000036, 'vegetarian': 'yes', 'rank': 4, 'percent_min': 0, 'from_palm_oil': 'no'}]",5.7500000000000036,0,huile de colza,"{'saturated-fat_100g': 0.2, 'carbohydrates_unit': 'g', 'sodium_unit': 'g', 'nutrition-score-fr_serving': -2, 'saturated-fat': 0.2, 'carbohydrates': 7.7, 'proteins_100g': 1.2, 'nutrition-score-fr_100g': -2, 'fat_100g': 2, 'saturated-fat_unit': 'g', 'saturated-fat_value': 0.2, 'proteins_unit': 'g', 'carbohydrates_100g': 7.7, 'proteins': 1.2, 'energy_value': 57, 'fruits-vegetables-nuts-estimate-from-ingredients_100g': 88.5, 'fat': 2, 'energy_unit': 'kcal', 'salt_100g': 0.8, 'sodium_value': 0.32, 'energy-kcal_unit': 'kcal', 'sugars': 5, 'proteins_value': 1.2, 'carbohydrates_value': 7.7, 'fat_value': 2, 'fat_unit': 'g', 'salt_value': 0.8, 'nova-group_serving': 4, 'fiber_value': 1.4, 'energy-kcal_100g': 57, 'sugars_unit': 'g', 'fiber_100g': 1.4, 'nova-group': 4, 'nova-group_100g': 4, 'salt_unit': 'g', 'sugars_100g': 5, 'nutrition-score-fr': -2, 'sodium_100g': 0.32, 'energy-kcal_value': 57, 'carbon-footprint-from-known-ingredients_100g': 41.25, 'energy-kcal': 57, 'energy_100g': 238, 'sugars_value': 5, 'energy': 238, 'fiber_unit': 'g', 'fiber': 1.4, 'sodium': 0.32, 'salt': 0.8}",238.0,57.0,0.2,2.0,7.7,5.0,88.5,1.2,0.32,0.8,-2.0,1.4,4.0
210,3069538103017,Sauce bolognaise,Sauce bolognaise,,[],[],,,['en:france'],[],,,['en:france'],"Epicerie, Produits à la viande, Sauces, Sauces à la viande, Sauces pour pâtes, Sauces bolognaises","{'ciqual_food_name:en': 'Tomato sauce, with meat or Bolognese sauce, prepacked', 'ciqual_food_name:fr': 'Sauce tomate à la viande ou Sauce bolognaise, préemballée'}",Fat and sauces,Dressings and sauces,en:bolognese-sauces,20150316.jqm2,11,"Purée de tomates mi-réduite 50%, eau, viande bovine er porcine 14%, oignons 5%, carottes 5%, amidon modifié de maïs, sucre, sel, arôme naturel, correcteur d'acidité : acide citrique.","['Purée de tomates mi-réduite', 'eau', 'viande bovine er porcine', 'oignons', 'carottes', 'amidon modifié de maïs', 'sucre', 'sel', 'arôme naturel', ""correcteur d'acidité"", 'acide citrique']","[{'vegetarian': 'yes', 'rank': 8, 'percent_max': 4.333333333333333, 'vegan': 'yes', 'percent_min': 0, 'id': 'en:salt', 'text': 'sel'}]",4.333333333333333,0,[],0,0,,"{'energy-kcal': 78, 'energy_100g': 326, 'sugars_value': 3.8, 'energy': 326, 'sodium': 0.4, 'salt': 1, 'energy-kcal_value': 78, 'sodium_100g': 0.4, 'nutrition-score-fr': 4, 'carbon-footprint-from-known-ingredients_100g': 149.5, 'nova-group': 4, 'nova-group_100g': 4, 'sugars_100g': 3.8, 'salt_unit': 'g', 'sugars_unit': 'g', 'fat_value': 4.4, 'proteins_value': 2.8, 'carbohydrates_value': 6, 'sugars': 3.8, 'energy-kcal_unit': 'kcal', 'salt_value': 1, 'nova-group_serving': 4, 'fat_unit': 'g', 'energy-kcal_100g': 78, 'carbohydrates_100g': 6, 'proteins_unit': 'g', 'energy_value': 78, 'proteins': 2.8, 'fat': 4.4, 'fruits-vegetables-nuts-estimate-from-ingredients_100g': 60, 'salt_100g': 1, 'sodium_value': 0.4, 'energy_unit': 'kcal', 'carbon-footprint-from-known-ingredients_product': 628, 'carbohydrates': 6, 'proteins_100g': 2.8, 'fat_100g': 4.4, 'nutrition-score-fr_100g': 4, 'saturated-fat_value': 2.1, 'saturated-fat_unit': 'g', 'saturated-fat_100g': 2.1, 'carbohydrates_unit': 'g', 'sodium_unit': 'g', 'nutrition-score-fr_serving': 4, 'saturated-fat': 2.1}",326.0,78.0,2.1,4.4,6.0,3.8,60.0,2.8,0.4,1.0,4.0,,4.0
211,3069539003019,Sauce tomate aux petits legumes,Sauce tomate aux petits legumes,Florenti,['florenti'],['florenti'],,,['en:france'],,,,['en:france'],,{},unknown,unknown,,20150316.jqm2,11,"de totmztes concentrée 44,7%, eu, légumes (oignons 5%, carottes 5E), amidon transformé de me, sel, huile de colza, sucre, arômes (lait).","['de totmztes concentrée', 'eu', 'légumes', 'amidon transformé de me', 'sel', 'huile de colza', 'sucre', 'arômes', 'oignons', 'carottes 5E', 'lait']","[{'text': 'sel', 'id': 'en:salt', 'rank': 5, 'vegan': 'yes', 'percent_max': 10, 'vegetarian': 'yes', 'percent_min': 0}]",10,0,"[{'rank': 6, 'percent_min': 0, 'from_palm_oil': 'no', 'id': 'en:colza-oil', 'text': 'huile de colza', 'vegetarian': 'yes', 'vegan': 'yes', 'percent_max': 10}]",10,0,huile de colza,"{'nova-group_100g': 4, 'salt_unit': '', 'sugars_100g': 7, 'fiber_100g': 3.3, 'nova-group': 4, 'sugars_unit': '', 'sodium': 0.76, 'salt': 1.9, 'energy_100g': 280, 'energy-kcal': 67, 'fiber': 3.3, 'fiber_unit': '', 'energy': 280, 'sugars_value': 7, 'carbon-footprint-from-known-ingredients_100g': 3, 'sodium_100g': 0.76, 'energy-kcal_value': 67, 'fat_100g': 2, 'saturated-fat_value': 0.2, 'saturated-fat_unit': '', 'carbohydrates': 8.7, 'proteins_100g': 1.9, 'saturated-fat': 0.2, 'carbohydrates_unit': '', 'saturated-fat_100g': 0.2, 'sodium_unit': 'g', 'fiber_value': 3.3, 'energy-kcal_100g': 67, 'fat_value': 2, 'carbohydrates_value': 8.7, 'proteins_value': 1.9, 'energy-kcal_unit': 'kcal', 'sugars': 7, 'salt_value': 1.9, 'nova-group_serving': 4, 'fat_unit': '', 'fat': 2, 'fruits-vegetables-nuts-estimate-from-ingredients_100g': 5, 'salt_100g': 1.9, 'sodium_value': 0.76, 'energy_unit': 'kcal', 'carbohydrates_100g': 8.7, 'proteins_unit': '', 'energy_value': 67, 'proteins': 1.9}",280.0,67.0,0.2,2.0,8.7,7.0,5.0,1.9,0.76,1.9,,3.3,4.0
212,3142952352114,Sauce au basilic,Sauce au basilic,Louis Martin,['louis-martin'],['louis-martin'],,,['en:france'],,,,['en:france'],,{},unknown,unknown,,20150316.jqm2,,,[],[],0,0,[],0,0,,"{'energy-kcal_100g': 68, 'salt_value': 0.9, 'fat_unit': '', 'proteins_value': 1.5, 'carbohydrates_value': 6.3, 'fat_value': 3.4, 'sugars': 6, 'energy-kcal_unit': 'kcal', 'sodium_value': 0.36, 'salt_100g': 0.9, 'energy_unit': 'kcal', 'fat': 3.4, 'energy_value': 68, 'proteins': 1.5, 'carbohydrates_100g': 6.3, 'proteins_unit': '', 'saturated-fat_value': 0.48, 'saturated-fat_unit': '', 'fat_100g': 3.4, 'proteins_100g': 1.5, 'carbohydrates': 6.3, 'saturated-fat': 0.48, 'sodium_unit': 'g', 'carbohydrates_unit': '', 'saturated-fat_100g': 0.48, 'salt': 0.9, 'sodium': 0.36, 'energy': 285, 'sugars_value': 6, 'energy-kcal': 68, 'energy_100g': 285, 'sodium_100g': 0.36, 'energy-kcal_value': 68, 'salt_unit': '', 'sugars_100g': 6, 'sugars_unit': ''}",285.0,68.0,0.48,3.4,6.3,6.0,,1.5,0.36,0.9,,,
