,LIBELLE_PRODUIT_NIELSEN,LIBELLE_PRODUIT_OPTIMISE,MARQUE,INGREDIENTS_PRINCIPAUX,GRAMMAGE,BIO_NON_BIO,CODE_EAN,VOL_CAM_AN-1,VOL_DERNIER_CAM,EVOL,EVOL_PERC,GRAMMAGE_FILLED
870,POT ZAPETTI ZAPETTI BUITONI BOLO CLASSIQUE GF BOLOGNAISE 1CT 580G * NON BIO, ZAPETTIA BUITONI SAUCE BOLOGNAISE BŒUF RISSOLE 580G , ZAPETTI BUITONI ," TOMATES, BŒUF, OIGNONS, CAROTTES ",580.0, NON BIO ,3021690017243,902.4,8.2,-894.2,-0.9909131205673758,580.0
871,POUR FECULENTS POT AUT FAB ITALIANS DO IT BETTER BIO PF CEPE 1CT 185G * BIO, ITALIANS DO IT BETTER SAUCE TOMATES ET CEPES 185G , ITALIANS DO IT BETTER ," TOMATES, HUILE D'OLIVE EXTRA VIERGE, CEPES ",185.0, BIO ,3760253400664,0.0,7.9,7.9,,185.0
872,SAUCES POUR FECULENTS POT SACLA LEGUMES PF ARRABIATA 1CT 240G %25 NON BIO, SACLA SAUCE ARRABBIATA 240G , SACLA ," TOMATES, HUILE DE TOURNESOL, OIGNONS, PIMENT ROUGE ",240.0, NON BIO ,8001060024571,411.1,7.899999999999999,-403.2000000000001,-0.9807832644125516,240.0
873,SAUCES POUR FECULENTS POT AUT FAB AUT MQ BIO PF PESTO VERD 1CT 180G * BIO, LA MACINA LIGURE PESTO VERDE 180G , LA MACINA LIGURE ," HUILE D'OLIVE EXTRA VIERGE, BASILIC ",180.0, BIO ,8030776000074,8.7,7.6,-1.0999999999999988,-0.12643678160919528,180.0
874,SAUCES POUR FECULENTS POT AUT FAB AUT MQ PESTO PF PESTO RGE 1CT 190G * NON BIO, PIACELLI PESTO ROSSO 190G , PIACELLI ," TOMATES, TOMATES SECHEES, NOIX DE CAJOU ",190.0, NON BIO ,9002859071409,14.3,7.6,-6.7,-0.4685314685314685,190.0
875,POT AUT FAB AUT MQ LEGUMES PF TOMATE CERISE CILIEGINE 1CT 100G * NON BIO, AGROMONTE SAUCE TOMATE CERISE 100G , AGROMONTE ," TOMATES CERISES, HUILE ",100.0, NON BIO ,8032817244478,75.69999999999997,7.499999999999999,-68.19999999999999,-0.9009247027741084,100.0
876,FECULENTS POT AUT FAB AUT MQ LEGUMES PF OLIVES PROVENCALE 1CT 190G * NON BIO, TRAMIER SAUCE AUX OLIVES PROVENCALES 190G , TRAMIER ," TOMATES, OLIVES NOIRES, HUILE D'OLIVE ",190.0, NON BIO ,3017239003969,4728.0,7.3,-4720.7,-0.9984560067681896,190.0
877,SAUCES POUR FECULENTS POT AUT FAB AUT MQ LEGUMES PF BASILIC 1CT 200G * NON BIO, ? , AUT MQ , BASILIC ,,,8032615711431,21.8,7.0,-14.799999999999995,-0.6788990825688073,301.8686868686869
878,SAUCES POUR FECULENTS POT MUTTI LEGUMES PF LEG GRILLE 1CT 280G * NON BIO, MUTTI SAUCE TOMATES LEGUMES GRILLES 280G , MUTTI ," TOMATES, LEGUMES GRILLES ",280.0, NON BIO ,8005110515002,27.8,6.999999999999999,-20.8,-0.7482014388489209,280.0
879,POUR FECULENTS POT AUT FAB AUT MQ LEGUMES PF PROVENCALE 1CT 300G * NON BIO, CALANQUET DELICE DE TOMATE 300G , CALANQUET , ? ,300.0, NON BIO ,3760075091521,7.2,6.9,-0.3000000000000007,-0.04166666666666676,300.0
880,POUR FECULENTS POT ZAPETTI ZAPETTI BUITONI LEGUMES MF FROMAGE 1CT 380G * NON BIO, ZAPETTI BUITONI DOUCEUR DE TOMATE 380G , ZAPETTI BUITONI ," TOMATES, VACHE QUI RIT ",380.0, NON BIO ,3021690026528,511.7,6.7,-505.0,-0.9869063904631619,380.0
881,SAUCES POUR FECULENTS POT AUT FAB AUT MQ LEGUMES PF ARRABIATA 1CT 200G * NON BIO, ? , AUT MQ , ARRABIATA ,,,8032615711448,29.600000000000005,6.600000000000001,-23.000000000000004,-0.777027027027027,301.8686868686869
882,SAUCES POUR FECULENTS POT AUT FAB AUT MQ BIO PF PUTTANESCA 1CT 300G * BIO, LE DELIZIE DI MAMMA PUGGIA SAUCE PUTTANESCA , LE DELIZIE DI MAMMA PUGGIA ," TOMATES, OLIVES, HUILE D'OLIVE EXTRA VIERGE ",300.0, BIO ,8021115290300,7.2,6.6,-0.6000000000000005,-0.08333333333333341,300.0
883,SAUCES POUR FECULENTS POT AUT FAB AUT MQ LEGUMES MF AIL ROTI 1CT 350G * NON BIO, LOYD GROSSMAN SAUCE TOMATE LEGUMES ET AIL ROTI 350G , LOYD GROSSMAN ," TOMATES, AIL GRILLE, HUILE DE TOURNESOL ",350.0, NON BIO ,5000354155024,416.9,6.4,-410.50000000000006,-0.9846485967858,350.0
884,FECULENTS POT AUT FAB ITALIANS DO IT BETTER BIO PF GENOVESE BIO 1CT 120G * BIO, ITALIANS DO IT BETTER PESTO GENOVESE 120G , ITALIANS DO IT BETTER ," HUILE D'OLIVE EXTRA VIERGE, BASILIC ",120.0, BIO ,3760253400688,0.0,6.300000000000002,6.300000000000002,,120.0
885,SAUCES POUR FECULENTS POT AUT FAB AUT MQ PESTO PF PESTO RGE 1CT 180G * NON BIO, GRAN CUCINA PESTO IN SALSA CON BASILICO 180G , GRAN CUCINA ," TOMATES, TOMATES SECHEES, BASILIC ",180.0, NON BIO ,8032615270440,3.5,6.100000000000001,2.6000000000000014,0.7428571428571432,180.0
886,SAUCES POUR FECULENTS POT MUTTI LEGUMES PF PIMENT 1CT 280G * NON BIO, MUTTI SAUCE TOMATES PIMENT 280G , MUTTI ," TOMATES, HUILE DE TOURNESOL, PIMENT ",280.0, NON BIO ,8005110514074,16.1,6.1,-10.000000000000002,-0.6211180124223603,280.0
887,SAUCES POUR FECULENTS POT BARILLA LEGUMES MF ARRABIATA 1CT 500G %25 NON BIO, BARILLA SAUCE ARRABBIATA 500G , BARILLA ," TOMATES, HUILE DE TOURNESOL, PIMENT ",500.0, NON BIO ,8076809523660,254.0,6.0,-248.0,-0.9763779527559056,500.0
888,SAUCES POUR FECULENTS POT AUT FAB AUT MQ LEGUMES PF CEPE 1CT 200G * NON BIO, DOMAINE DU MATES SAUCE TOMATE BIO A LA CATALANE 200G , DOMAINE DU MATES ," TOMATES, HUILE D'OLIVE, CEPES ",200.0, BIO ,3335880028224,33.0,5.6,-27.4,-0.8303030303030302,200.0
889,POUR FECULENTS POT PANZANI SA PANZANI CREME MF PROVENCALE 1CT 500G * NON BIO, PANZANI MA SAUCE POUR GRATIN PROVENCAL 500G , PANZANI ," TOMATES, HUILE DE TOURNESOL, LEGUMES ",500.0, NON BIO ,3038359000225,714.5,5.5,-709.0,-0.992302309307208,500.0
890,SAUCES POUR FECULENTS POT AUT FAB AUT MQ PESTO PF PESTO VERD 1CT 180G * NON BIO, ? , AUT MQ , PESTO VERD ,,,8007504222152,11.2,5.400000000000001,-5.8,-0.5178571428571428,301.8686868686869
891,FECULENTS POT AUT FAB AUT MQ BOLO CLASSIQUE PF BOLOGNAISE 1CT 190G * NON BIO, CASA RINALDIA SAUCE BOLOGNAISE 190G , CASA RINALDI ," TOMATES, BŒUF, HUILE D'OLIVE EXTRA VIERGE, OIGNONS, CAROTTES ",190.0, NON BIO ,8006165371230,17.5,5.4,-12.1,-0.6914285714285714,190.0
892,POUR FECULENTS POT AUT FAB AUT MQ LEGUMES MF TOMATE CUI 1CT 305G * NON BIO, PICUEZO SAUCE TOMATE 305G , PICUEZO ," TOMATES, HUILE DE TOURNESOL ",305.0, NON BIO ,8410268001114,53.1,5.4,-47.7,-0.8983050847457628,305.0
893,SAUCES POUR FECULENTS POT AUT FAB AUT MQ BIO PF BASILIC 1CT 195G * BIO, NATURGIE SAUCE TOMATE BASILIC 200G , NATURGIE ," TOMATES, BASILIC, HUILE DE TOURNESOL ",200.0, BIO ,3299430063670,3.8,4.800000000000002,1.0000000000000004,0.2631578947368422,200.0
894,SAUCES POUR FECULENTS POT AUT FAB AUT MQ LEGUMES FI POIVRON 1CT 95G * NON BIO,,AUT MQ,POIVRON,,NON BIO,3447860000042,18.399999999999995,4.699999999999998,-13.699999999999996,-0.7445652173913043,301.8686868686869
895,BUITONI BOLO CLASSIQUE MF BOLOGNAISE AU BOEUF RISSOLE 3CT 380G PK1 NON BIO,ZAPETTI BOLOGNAISE AU BŒUF LOT 3X380G,ZAPETTI BUITONI,"BŒUF, CAROTTES, OIGNONS",1140.0,NON BIO,3021690023015,509.8,4.6,-505.2,-0.9909768536681052,1140.0
896,FECULENTS POT ZAPETTI ZAPETTI BUITONI LEGUMES MF NAPOLITAIN 3CT 380G PK1 NON BIO,?,ZAPETTI BUITONI,NAPOLITAIN,,NON BIO,3021690022902,566.7,4.6,-562.1,-0.99188283042174,301.8686868686869
897,POUR FECULENTS POT AUT FAB AUT MQ LEGUMES PF CHAMP PORCI 1CT 295G * NON BIO,RISCOSSA SUGO AI FUNGHI CON PORCINI 295G,RISCOSSA,"TOMATES, CHAMPIGNONS",295.0,NON BIO,8011780042328,5.4,4.5,-0.9000000000000004,-0.1666666666666667,295.0
898,SAUCES POUR FECULENTS POT AUT FAB AUT MQ PESTO PF PESTO RGE 1CT 180G * NON BIO,NORD SALSE PESTO ROSSO DI FRANSESCO 180G,NORD SALSE,"TOMATES SECHEES, PARMIGIANO REGGIANO",180.0,NON BIO,8003979002091,104.1,4.5,-99.6,-0.956772334293948,180.0
899,POUR FECULENTS POT AUT FAB ITALIANS DO IT BETTER BIO PF PESTO RGE 1CT 120G * BIO,ITALIANS DO IT BETTER PESTO ROSSO 120G,ITALIANS DO IT BETTER,"TOMATES SECHEES, PARMIGIANO REGGIANO",120.0,BIO,3760253400671,0.0,4.5,4.5,,120.0
900,POT AUT FAB AUT MQ SCE CLAS PF BECHAMEL CHAMPIGNONS & PARMESA 1CT 280G * NON BIO,LES 4 SAISONS SAUCE BECHAMEL CHAMPIGNONS & PARMESAN 280G,LES 4 SAISONS,"CHAMPIGNONS, PARMESAN, CREME",280.0,NON BIO,3325815008506,100.7,4.2,-96.5,-0.958291956305859,280.0
901,FECULENTS POT AUT FAB AUT MQ BOLO CLASSIQUE PF BOLOGNAISE 1CT 180G * NON BIO,MONTI RAGU ALLA BOLOGNESE 180G,MONTI,"TOMATES, BŒUF",180.0,NON BIO,8003979000899,41.40000000000001,4.2,-37.2,-0.8985507246376812,180.0
902,SAUCES POUR FECULENTS POT AUT FAB AUT MQ LEGUMES PF SICILIEN 1CT 190G * NON BIO,?,AUT MQ,SICILIEN,,NON BIO,3183811010103,53.0,4.1,-48.9,-0.9226415094339624,301.8686868686869
903,SAUCES POUR FECULENTS POT AUT FAB AUT MQ PESTO PF PESTO RGE 1CT 180G * NON BIO,?,AUT MQ,PESTO RGE,,NON BIO,3700463718029,25.4,4.0,-21.4,-0.8425196850393701,301.8686868686869
904,SAUCES POUR FECULENTS POT PANZANI SA PANZANI LEGUMES PF OLIVE 1CT 190G * NON BIO,MATHIEU VIANNAY X PANZANI TOMATES ROTIES & OLVES 190G,MATHIEU VIANNAY X PANZANI,"TOMATES, OLIVES",190.0,NON BIO,3038359004728,538.8,4.0,-534.8,-0.9925760950259837,190.0
905,POT SACLA AUTRE GAMME PF OIGNONS BORETTANE & PISTACHES 1CT 190G * NON BIO,SACLA OIGNONS BORETTANE PISTACHES ABRICOTS SECS 190G,SACLA,"OIGNONS, GRANA PADANO, PISTACHES",190.0,NON BIO,8001060022393,62.5,3.9,-58.6,-0.9376,190.0
906,POUR FECULENTS POT AUT FAB AUT MQ AUT VIANDE PF PEPPERONI 1CT 100G * NON BIO,AGROMONTE PASTA DI PEPERONI 100G,AGROMONTE,"POIVRONS, HUILE DE TOURNESOL",100.0,NON BIO,8032817244539,38.1,3.8,-34.300000000000004,-0.9002624671916011,100.0
907,SAUCES POUR FECULENTS POT AUT FAB AUT MQ BIO PF PROVENCALE 1CT 195G * BIO,SAVEURS ATTITUDE SAUCE TOMATE PROVENCALE 195G,SAVEURS ATTITUTE,"TOMATES, OIGNONS, CAROTTES",195.0,BIO,3299430063571,5.200000000000001,3.8,-1.4000000000000012,-0.26923076923076944,195.0
908,POUR FECULENTS POT AUT FAB ITALIANS DO IT BETTER BIO PF OLIVE 1CT 185G * BIO,ITALIANS DO IT BETTER TOMATES ET OLIVES 185G,ITALIANS DO IT BETTER,"TOMATES, OLIVES",185.0,BIO,3760253400657,0.0,3.7,3.7,,185.0
909,SAUCES POUR FECULENTS POT AUT FAB AUT MQ BIO FI PESTO VERD 1CT 90G * BIO,EMILE NOEL PESTO VERD E90G,EMILE NOEL,"BASILIC, PIGNONS, PARMESAN",90.0,BIO,3291960002068,1.8000000000000005,3.3,1.4999999999999991,0.8333333333333327,90.0
910,SAUCES POUR FECULENTS POT MUTTI LEGUMES PF OLIVE 1CT 280G * NON BIO,MUTTI SUGO SEMPLICE CON OLIVE 280G,MUTTI,"TOMATES, OLIVES",280.0,NON BIO,8005110512032,9.3,3.3,-5.999999999999999,-0.6451612903225806,280.0
911,SAUCES POUR FECULENTS POT AUT FAB AUT MQ LEGUMES PF OLIVE 1CT 190G * NON BIO,GRAN GUSTO SAUCE POMODORO E OLIVE 180G,GRAN GUSTO,"TOMATES, OLIVES",180.0,NON BIO,0838948001700,0.0,3.200000000000001,3.200000000000001,,180.0
912,SAUCES POUR FECULENTS POT AUT FAB AUT MQ LEGUMES PF ARRABIATA 1CT 180G * NON BIO,NORD SALSE SUGO ARRABBIATA 180G,NORD SALSE,"TOMATES ITALIENNES, PIMENT",180.0,NON BIO,8003979000479,13.500000000000002,3.2,-10.3,-0.762962962962963,180.0
913,SAUCES POUR FECULENTS POT AUT FAB FLORELLI BIO PF ARRABIATA 1CT 290G * BIO,FLORELLI ARRABBIATA PICANTE 290G,FLORELLI,"TOMATES, PIMENT",290.0,BIO,3760077534002,22.9,3.1,-19.8,-0.8646288209606986,290.0
914,SAUCES POUR FECULENTS POT AUT FAB AUT MQ PESTO PF PESTO VERD 1CT 180G * NON BIO,PESTO & PIU PESTO TOMATO 180G,PESTO & PIU,"TOMATES SECHEES, NOIX DE CAJOU, BASILIC",180.0,NON BIO,8007504222107,39.9,3.0,-36.9,-0.924812030075188,180.0
915,SAUCES POUR FECULENTS POT AUT FAB AUT MQ PESTO PF PESTO VERD 1CT 180G * NON BIO,DAMICO PESTO ALLA GENOVESE 180G,DAMICO,"BASILIC, HUILE D'OLIVE",180.0,NON BIO,0000080300526,41.60000000000001,3.0,-38.60000000000001,-0.9278846153846154,180.0
916,SAUCES POUR FECULENTS POT AUT FAB AUT MQ PESTO FI PESTO VERD 1CT 95G * NON BIO,?,AUT MQ,PESTO VERD,,NON BIO,8032584372015,14.4,2.8,-11.599999999999998,-0.8055555555555555,301.8686868686869
917,POUR FECULENTS POT PANZANI SA PANZANI BOLO BALLS MF KNACKS 1CT 400G * NON BIO,PANZANI BOLO BALLS AUX MINI KNACKS 400G,PANZANI,"TOMATES, PORC, GRAS DE PORC",400.0,NON BIO,3038359002786,12.8,2.8,-10.0,-0.78125,400.0
918,POUR FECULENTS POT PANZANI SA PANZANI LEGUMES MF 6LEGUMES 1CT 400G * NON BIO,PANZANI PRINTANIERES AUX LEGUMES 400G,PANZANI,"TOMATES, OIGNONS, POIVONS, COURGETTES, AUBERGINES",400.0,NON BIO,3038354191508,3068.8,2.8,-3066.0,-0.999087591240876,400.0
919,POT AUT FAB AUT MQ LEGUMES PF OLIVES MEDITERRANEENNE 1CT 190G * NON BIO,TRAMIER SAUCE AUX OLIVES MEDITERRANNEENES 190G,TRAMIER,"TOMATES, OLIVES, POIVRONS",190.0,NON BIO,3017239004010,1265.7,2.6,-1263.1,-0.997945800742672,190.0
920,SAUCES POUR FECULENTS POT AUT FAB AUT MQ LEGUMES PF 2 TOMATES 1CT 180G * NON BIO,BO&NO SAUCE 2 TOMATES 180G,BO&NO,"TOMATES, TOMATES CERISES, HUILE D'OLIVE",180.0,NON BIO,3700463718074,26.3,2.5,-23.8,-0.9049429657794676,180.0
921,SAUCES POUR FECULENTS POT AUT FAB AUT MQ LEGUMES PF BASILIC 1CT 180G * NON BIO,NORD SALSE SUGO BASILICO GENOVESE AOP 180G,NORD SALSE,TOMATES; BASILIC GENOVESE AOP,180.0,NON BIO,8003979000325,0.0,2.4,2.4,,180.0
922,POT PANZANI SA PANZANI A CUISINER MF PLT CREME CHAMP 1CT 390G * NON BIO,PANZANI POULET CREME CHAMPIGNONS  FACILE 390G,PANZANI,PLT CREME CHAMP,390.0,NON BIO,3038359004209,256.0,2.4,-253.6,-0.990625,390.0
923,AUT SCE POT AUT FAB AUT MQ SCE CLAS PF AJVAR VERT 1CT 200G * NON BIO,GRANNY'S SECRET AJVAR VERT 200G,GRANNY'S SECRET,"POIVRONS VERTS, AUBERGINES",200.0,NON BIO,8606018020089,13.6,2.2,-11.400000000000002,-0.8382352941176471,200.0
924,SAUCES POUR FECULENTS POT AUT FAB AUT MQ LEGUMES PF BASILIC 1CT 190G * NON BIO,CASA RINALDI BASILICO 190G,CASA RINALDI,"TOMATES, BASILIC",190.0,NON BIO,8006165371193,9.7,2.2,-7.500000000000001,-0.7731958762886598,190.0
925,SAUCES POUR FECULENTS POT AUT FAB AUT MQ LEGUMES MF DATTERINI 1CT 350G * NON BIO,SUGORO DATTERINI 350G,SUGORO,TOMATES DATTERINI,350.0,NON BIO,8003395013169,12836.2,2.1,-12834.1,-0.9998364001807388,350.0
926,POUR FECULENTS POT AUT FAB AUT MQ LEGUMES PF CHAMPIGNON 1CT 180G * NON BIO,NORD SALSE SUGO FUNHGI 350G,NORD SALSE,"TOMATES, CHAMPIGNONS",350.0,NON BIO,8003979000295,0.0,2.1,2.1,,350.0
927,SAUCES POUR FECULENTS POT SACLA LEGUMES PF TOM CERISE ROM 1CT 190G * NON BIO,SACLA TOMATES CERISES ROMARIN 190G,SACLA,"TOMATES CERISES, TOMATES, ROMARIN",190.0,NON BIO,8001060018082,23.5,2.1,-21.4,-0.9106382978723404,190.0
928,AUT SCE POT AUT FAB AUT MQ SCE CLAS PF VIERGE A LA PROVENCALE 1CT 180G * NON BIO,MARIUS BERNARD SAUCE VIERGE A LA PROVENCLE 180G,MARIUS BERNARD,"TOMATES DE PROVENCE, HUILE D'OLIVE EXTRA DE CRETE AOP",180.0,NON BIO,3183811010189,37.0,2.0,-35.0,-0.945945945945946,180.0
929,POT AUT FAB AUT MQ LEGUMES PF TOMATE CUSINEE A L'ANCIENNE 1CT 180G * NON BIO,BO&NO SAUCE TOMATE CUISINEE A L'ANCIENNE 180G,BO&NO,"TOMATES, TOMATES CERISES, HUILE D'OLIVE",180.0,NON BIO,3700463718043,10.8,2.0,-8.8,-0.8148148148148149,180.0
930,POUR FECULENTS POT SACLA AUTRE GAMME PF RADICCHIO & NOIX 1CT 190G * NON BIO,SACLA RADICCHIO NOIX 190G,SACLA,"HUILE DE TOURNESOL, RADICCHIO, NOIX",190.0,NON BIO,8001060022409,53.2,2.0,-51.2,-0.962406015037594,190.0
931,ZAPETTI BUITONI LEGUMES MF CALIENTE ARRABBIATA & PIMENT & 1CT 380G * NON BIO,ZAPETTI TOMATE CALIENTE 380G,ZAPETTI BUITONI,"POIVRONS ROUGE, OIGNON",380.0,NON BIO,3021690026511,193.50000000000003,2.0,-191.50000000000003,-0.9896640826873384,380.0
932,POUR FECULENTS POT AUT FAB LUCIEN GEORGELIN LEGUMES PF CAPRE 1CT 250G * NON BIO,LUCIEN GEORGELIN SAUCE TOMATE AUX CAPRES 250G,LUCIEN GEORGELIN,"TOMATES, CAPRES",250.0,NON BIO,3330720536037,178.2,1.9,-176.29999999999995,-0.9893378226711559,250.0
933,POT AUT FAB AUT MQ SCE CLAS PF ARTICHAUTS & TOMATES & MASCARP 1CT 190G * NON BIO,PERINICI ARTICHAUTS TOMATE MASCARPONE 190G,PERNICI,"ARTICHAUT, MASARPONE, TOMATE",190.0,NON BIO,3760077534200,14.9,1.8,-13.099999999999998,-0.8791946308724832,190.0
934,SAUCES POUR FECULENTS POT AUT FAB AUT MQ LEGUMES MF BASILIC 1CT 350G * NON BIO,MAJORA TOMATO & BASIL 350G,MAJORA,"TOMATE, BASILIC",350.0,NON BIO,8005360000075,11.4,1.8,-9.6,-0.8421052631578947,350.0
935,SAUCES POUR FECULENTS POT AUT FAB AUT MQ LEGUMES PF CEPE 1CT 180G * NON BIO,?,AUT MQ,CEPE,,NON BIO,8007504222206,25.300000000000004,1.7999999999999998,-23.500000000000004,-0.9288537549407114,301.8686868686869
936,POUR FECULENTS POT AUT FAB AUT MQ AUT VIANDE PF AMATRICIAN 1CT 180G * NON BIO,LA FAVORITA FIGH SUGO ALL'ARRABBIATA 180G,LA FAVORITA FIGH,"TOMATES, PIMENT",180.0,NON BIO,8005978092523,0.0,1.6,1.6,,180.0
937,POT BARILLA BOLO ORIGINALE MF BOLOGNESE VERDURE MEDITERRANEE 1CT 400G * NON BIO,BARILLA BOLOGNESE VERDURE MEDITERRANEE 400G,BARILLA,"TOMATE, AUBERGINE, PORC, POIVRON",400.0,NON BIO,8076809546355,415.6,1.6,-414.0,-0.9961501443695859,400.0
938,SAUCES POUR FECULENTS POT SACLA LEGUMES PF ASP VRTE 1CT 190G * NON BIO,SACLA ASPERGES VERTES  190G,SACLA,ASPERGES VERTES,190.0,NON BIO,8001060018044,43.7,1.6,-42.1,-0.9633867276887872,190.0
939,SAUCES POUR FECULENTS POT AUT FAB AUT MQ LEGUMES MF MELANZANE 1CT 350G * NON BIO,PRONDIDEE SUGO ALLE MELANZANE 350G,PRONTIDEE,MELANZANE,350.0,NON BIO,8032551443434,7.5,1.4,-6.1,-0.8133333333333332,350.0
940,SAUCES POUR FECULENTS POT AUT FAB AUT MQ LEGUMES PF BASILIC 1CT 200G * NON BIO,?,AUT MQ,BASILIC,,NON BIO,3565300000558,2.4000000000000004,1.4,-1.0000000000000004,-0.4166666666666668,301.8686868686869
941,SAUCES POUR FECULENTS POT AUT FAB AUT MQ LEGUMES PF CEPE 1CT 180G * NON BIO,GRAN CUCINA SUG AI FUNGHI PORCINI 180G,GRAN CUCINA,"TOMATES, CEPES PORCINI",180.0,NON BIO,8032615271027,2.2,1.4,-0.7999999999999998,-0.3636363636363636,180.0
942,FECULENTS POT PANZANI SA PANZANI BOLO CLASSIQUE GF BOLOGNAISE 1CT 600G * NON BIO,PANZANI BOLOGNAISE 600G,PANZANI,"TOMATE, BŒUF, PORC",600.0,NON BIO,3038359000850,49.8,1.4,-48.4,-0.9718875502008032,600.0
943,POUR FECULENTS POT PANZANI SA PANZANI BOLO BALLS MF POULET 1CT 400G * NON BIO,PANZANI XTRA CHICHEN XXL 440G,PANZANI,"TOMATES, POULET",400.0,NON BIO,3038359003332,7.2,1.2000000000000002,-6.0,-0.8333333333333333,400.0
944,FECULENTS POT AUT FAB POLLI A CUISINER PF RISOTTO TOM PARM 1CT 190G * NON BIO,POLLI SAUCE RISOTTO TOMATE ET PARMESAN 190G,POLLI,"TOMATES, PARMESAN",190.0,NON BIO,8001310016417,18.200000000000006,1.2000000000000002,-17.000000000000004,-0.934065934065934,190.0
945,ZAPETTI BUITONI LEGUMES MF GRECQUE COMPOTEE D'AUBERGINES 1CT 380G * NON BIO,ZAPETTI GRECQQLIE COMPOTEE D'AUBERGINE 380G,ZAPETTI BUITONI,GRECQUE COMPOTEE D'AUBERGINES,380.0,NON BIO,3021690027488,175.39999999999995,1.2000000000000002,-174.2,-0.9931584948688712,380.0
946,SAUCES POUR FECULENTS POT AUT FAB POLLI LEGUMES PF OLIVE 1CT 180G * NON BIO,NORD SALSE SUGO OLIVE 180G,NORD SALSE,"TOMATES, OLIVES NOIRES",180.0,NON BIO,8003979000486,0.0,1.1,1.1,,180.0
947,ZAPETTI BUITONI LEGUMES MF PROVENCALE AUX LEGUMES DU SOLE 3CT 380G PK1 NON BIO,?,ZAPETTI BUITONI,PROVENCALE AUX LEGUMES DU SOLE,,NON BIO,3021690025286,573.4,1.1,-572.3,-0.9980816184164631,301.8686868686869
948,SAUCES POUR FECULENTS POT BARILLA LEGUMES MF BASILIC 1CT 500G %25 NON BIO,BARILLA BASILICO 500G,BARILLA,"TOMATES, BASILIC",500.0,NON BIO,8076809523653,123.0,1.0,-122.0,-0.9918699186991871,500.0
949,POUR FECULENTS POT PANZANI SA PANZANI CREME MF CAMPAGNARD 1CT 500G * NON BIO,PANZANI SAUCE POUR GRATIN MAISON 500G,PANZANI,"TOMATES, CREME, OIGNONS, LARDIN",500.0,NON BIO,3038359000232,17.0,1.0,-16.0,-0.9411764705882352,500.0
950,SAUCES POUR FECULENTS POT PANZANI SA PANZANI PESTO PF RICOTTA 1CT 190G * NON BIO,PANZANI PESTO BASILIC & RICOTTA 190G,PANZANI,"RICOTTA, NOIX DE CAJOU, GRANA PADANO",190.0,NON BIO,3038359003226,23.700000000000006,1.0,-22.700000000000006,-0.9578059071729956,190.0
951,FECULENTS POT SACLA LEGUMES PF TOMATES CERISES PARMESAN 1CT 290G %50 NON BIO,SACLA TOMATES CERISES PARMESAN 290G,SACLA,"TOMATES CERISES, TOMATES, PARMESAN",290.0,NON BIO,8001060024540,2064.4,0.9,-2063.5,-0.9995640379771362,290.0
952,AUT SCE POT AUT FAB AUT MQ SCE CLAS MF COCOCRAZY KORMA PASTE 1CT 310G * NON BIO,GREEN SAFRON COCOCRAZY KORMA 310G,GREEN SAFRON,"TOMATES, OIGNONS, CURCUMA",310.0,NON BIO,5391517696486,135.0,0.8999999999999999,-134.1,-0.9933333333333332,310.0
953,POUR FECULENTS POT AUT FAB FLORELLI LEGUMES PF CAPRE OLIV 1CT 290G * NON BIO,FLORELLI OLIVES ET CAPRES 290G,FLORELLI,CAPRE OLIV,290.0,NON BIO,3760077530028,18.6,0.8999999999999999,-17.7,-0.9516129032258064,290.0
954,AUT SCE POT AUT FAB AUT MQ SCE CLAS PF POIVRE NOIR WOK 1CT 250G * NON BIO,AYAM POIVRE NOIR SAUCE WOK 250G,AYAM,"SUCRE, SOJA",250.0,NON BIO,9556041612005,17.8,0.8,-17.0,-0.9550561797752808,250.0
955,SAUCES POUR FECULENTS POT AUT FAB AUT MQ LEGUMES PF OLIVE 1CT 180G * NON BIO,?,AUT MQ,OLIVE,,NON BIO,8007504222305,7.800000000000002,0.8,-7.000000000000001,-0.8974358974358975,301.8686868686869
956,SAUCES POUR FECULENTS POT MUTTI LEGUMES PF BASILIC 1CT 280G * NON BIO,MUTTI POMODORO E BASILICO 280G,MUTTI,"TOMATES, BASILIC",280.0,NON BIO,8005110513053,26.5,0.8,-25.7,-0.969811320754717,280.0
957,FECULENTS POT PANZANI SA PANZANI BOLO CLASSIQUE PF BOLOGNAISE 2CT 210G * NON BIO,?,PANZANI,BOLOGNAISE,,NON BIO,3038354197104BP1,11.4,0.8,-10.6,-0.9298245614035088,301.8686868686869
958,POT PANZANI SA PANZANI BOLO ORIGINALE MF AMERICAN BOLOGNAISE 1CT 400G * NON BIO,PANZANI AMERICAN BOLOGNAISE 400G,PANZANI,"TOMATES, BŒUF, EMMENTAL",400.0,NON BIO,3038359003257,0.0,0.8,0.8,,400.0
959,POT PANZANI SA PANZANI BOLO ORIGINALE MF BOLOG CHAMP 2CT 400G OFFRE ECO NON BIO,PANZANI BOLOGNAISE CHAMPIGNONS LOT 2X400G,PANZANI,"TOMATES, BŒUF, PORC, CHAMPIGNONS",800.0,NON BIO,3038359003837,0.8,0.8,0.0,0.0,800.0
